Donor1_Day07_P1_Rep1	Donor1_Day07_P2_Rep1	Donor1_Day07_P3_Rep1	Donor1_Day07_P4_Rep1	Donor1_Day14_P5_Rep1	Donor1_Day14_P6_Rep1	Donor1_Day14_P7_Rep1	Donor1_Day14_P8_Rep1	Donor1_Day15_P5_Rep2	Donor1_Day15_P6_Rep2	Donor1_Day15_P7_Rep2	Donor1_Day15_P8_Rep2	Donor2_Day06_P1_Rep2	Donor2_Day06_P2_Rep2	Donor2_Day06_P3_Rep2	Donor2_Day06_P4_Rep2	Donor3_Day07_P1_Rep3	Donor3_Day07_P2_Rep3	Donor3_Day07_P3_Rep3	Donor3_Day07_P4_Rep3	Donor3_Day14_P5_Rep3	Donor3_Day14_P5_Rep4	Donor3_Day14_P6_Rep3	Donor3_Day14_P6_Rep4	Donor3_Day14_P7_Rep3	Donor3_Day14_P7_Rep4	Donor3_Day14_P8_Rep3	Donor3_Day14_P8_Rep4	genes
3470	451	4142	285	1502	13966	10682	8722	1063	6673	2773	5020	2142	2248	673	582	709	1733	2879	461	348	373	8302	5005	8802	2593	3812	5871	STT3A
1584	20	1634	8	519	2069	1504	3066	194	2268	396	1754	416	1217	52	60	35	514	719	15	13	15	3053	2268	2937	805	1572	2155	CHEK1
41	0	29	2	35	46	97	46	15	36	45	32	12	28	1	2	2	16	19	3	0	1	54	37	42	59	29	44	ACRV1
0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	PATE1
6	11	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	0	0	0	0	3	0	0	0	0	PATE2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	PATE3
3	0	2	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	PATE4
1	0	1	0	0	3	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	1	0	0	0	0	RP11-680F20.10
1519	193	1620	115	770	292	192	449	687	117	38	173	1460	811	261	363	432	917	1973	187	119	111	193	315	277	50	212	646	HYLS1
357	119	443	40	109	459	384	1006	110	812	99	576	183	186	76	100	158	131	285	83	81	10	1081	599	1008	298	374	582	PUS3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-680F20.9
0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	0	2	0	0	1	0	0	0	0	DDX25
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-680F20.11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-680F20.5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-680F20.4
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-680F20.6
1	0	2	0	0	10	1	9	0	9	0	1	0	1	0	0	0	0	0	0	0	0	2	4	6	7	0	1	CDON
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-680F20.12
0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	RP11-673E11.2
0	1	0	0	0	2	1	1	1	0	1	1	0	0	1	1	0	1	0	2	0	6	2	2	0	0	2	0	RP11-50B3.2
532	194	608	118	164	1502	1083	2799	217	2618	241	1542	258	435	265	188	262	256	284	197	159	44	3492	1998	2447	717	1446	1972	RPUSD4
14	6	12	4	5	11	24	25	7	21	2	18	10	6	6	5	9	5	3	12	3	0	23	23	28	21	22	29	RP11-50B3.4
699	456	895	268	233	758	489	1831	366	1031	70	709	555	463	358	389	615	407	613	418	298	249	1608	1019	1565	153	552	1230	FAM118B
4520	1949	5723	798	1179	8596	5170	8884	972	5541	765	3968	2413	2299	908	1736	1647	1690	3464	1702	735	1106	7720	5557	8103	991	3449	6841	SRPR
2361	100	2467	35	682	1534	1601	3222	396	2130	453	1420	1182	1154	120	134	188	621	1713	62	20	8	2865	2003	3299	796	1203	2656	FOXRED1
5	0	7	0	3	184	95	62	0	47	77	43	0	6	9	1	3	1	2	0	0	0	40	33	63	22	15	27	TIRAP
0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	RP11-712L6.7
0	0	0	0	0	24	10	2	0	6	22	3	0	2	2	0	0	0	0	0	0	0	5	1	2	3	2	2	RP11-712L6.5
423	12	386	4	133	1019	947	1297	39	789	275	656	90	312	15	9	25	99	141	1	8	4	1118	795	1313	346	566	946	DCPS
246	21	275	26	75	5585	4330	444	137	414	1672	332	74	169	63	38	32	119	160	20	16	24	424	204	649	359	245	248	ST3GAL4
0	0	1	1	1	46	53	4	0	3	43	2	1	0	0	2	3	2	2	0	0	0	5	1	6	9	2	1	KIRREL3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	KIRREL3-AS1
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-115C10.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-688I9.4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	KIRREL3-AS2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-688I9.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	KIRREL3-AS3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-168K9.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-168K9.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CTD-2234N14.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CTD-2234N14.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-480C22.1
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-702B10.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-702B10.1
5	0	0	4	3	255	247	0	0	4	255	2	1	0	2	1	0	2	2	0	0	0	1	2	2	35	6	0	ETS1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-1007G5.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-264E20.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-264E20.1
0	0	0	0	0	19	5	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	RP11-744N12.3
11	0	3	17	4	1660	1764	1	5	37	811	38	3	4	5	5	5	2	7	9	3	8	8	5	49	213	5	14	FLI1
0	0	0	0	0	81	98	0	0	4	14	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	1	SENCR
0	1	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	KCNJ1
0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	KCNJ5
0	0	0	0	0	10	18	0	0	3	1	0	0	0	0	4	0	0	1	0	0	0	0	0	2	0	0	0	C11orf45
0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TP53AIP1
31	0	60	0	8	323	224	104	5	151	107	67	21	9	0	3	1	13	25	8	0	2	160	103	145	137	41	93	ARHGAP32
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BARX2
1	0	0	0	2	7	5	4	0	2	11	3	0	2	0	0	0	1	1	0	0	0	4	4	1	4	1	3	TMEM45B
507	234	581	47	156	1015	1160	2073	73	1332	398	946	225	264	88	108	176	109	269	210	47	47	1589	935	2182	410	829	1334	NFRKB
560	80	612	75	236	307	345	658	207	426	195	307	377	324	111	113	102	229	515	78	51	64	640	435	598	215	301	509	PRDM10
2	0	0	0	0	0	0	1	0	3	2	3	2	0	0	1	0	1	0	0	1	0	1	0	2	2	1	1	LINC00167
3	0	1	0	3	0	0	1	1	0	0	0	3	1	2	0	0	5	2	0	0	0	3	3	2	1	0	0	AP003041.2
13175	2116	14935	1447	5107	13728	8774	11598	3947	6955	3315	4928	7742	8494	3114	3558	4175	6792	11227	2295	1825	1432	10776	9402	9411	2751	5468	10456	APLP2
0	8	0	0	0	45	36	0	0	2	56	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	ST14
631	343	530	312	542	575	930	551	491	435	458	574	611	779	614	194	333	827	629	337	318	207	502	421	490	771	339	373	ZBTB44
3	10	3	3	1	2	1	2	2	2	1	6	1	1	0	1	3	1	5	3	3	3	12	4	7	3	5	7	RP11-121M22.1
0	2	2	0	0	0	1	1	3	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	ADAMTS8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ADAMTS15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	C11orf44
3	6	1	1	3	0	11	1	1	0	0	0	5	1	3	0	2	0	3	0	0	6	0	0	0	2	0	0	RP11-890B15.2
47	46	22	10	31	42	126	27	32	23	42	30	22	41	25	6	9	46	74	6	30	17	16	25	47	46	17	41	RP11-890B15.3
1955	477	2101	425	761	2177	2041	1796	924	1349	814	1227	1542	1302	822	832	984	1327	1870	537	490	345	1403	1168	2210	688	1120	1595	SNX19
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AP002856.4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AP002856.6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AP002856.7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AP002856.5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NTM
0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	AP003025.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-217L21.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AP003039.3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AP004372.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-697E14.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	OPCML
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-448P19.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SPATA19
6	0	4	7	2	53	84	1	0	3	201	6	1	2	7	0	1	2	5	0	7	0	1	0	7	37	1	0	IGSF9B
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-713P17.5
0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	RP11-713P17.3
0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-713P17.4
134	0	91	5	61	276	352	179	52	186	93	90	117	106	13	9	13	126	172	2	4	1	200	110	204	117	48	115	JAM3
7349	172	8338	68	1967	3410	2328	6852	1100	4202	661	2897	3138	3737	357	448	567	2286	4940	227	73	67	6056	5736	5975	982	3117	6580	NCAPD3
1	0	2	0	6	1	3	1	1	1	6	2	4	4	2	1	1	4	4	0	0	1	2	2	0	14	3	1	RP11-700F16.3
420	15	394	23	265	535	832	529	233	392	410	367	328	331	106	83	51	320	361	20	19	16	485	366	556	442	213	402	VPS26B
1339	43	1445	7	405	1821	1848	3278	144	2228	578	1832	369	993	50	38	39	345	664	25	11	3	3055	1892	3189	977	1394	2454	THYN1
862	31	866	14	272	1508	1260	1609	132	1101	229	828	284	451	79	63	85	254	470	36	40	15	1616	1004	1460	352	656	1225	ACAD8
0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	GLB1L3
50	0	43	0	3	180	289	105	1	185	32	100	15	13	2	3	0	7	23	0	1	0	136	46	255	77	47	33	GLB1L2
0	0	0	0	0	2	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B3GAT1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AP004550.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-469N6.3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-469N6.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-469N6.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-555G19.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AP003062.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AP005135.2
0	3	1	0	5	0	0	0	3	0	0	0	1	2	3	1	0	6	4	1	0	0	0	4	0	0	0	0	RP11-598F7.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	AC026369.1
2	0	8	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	FAM138D
33	1	17	0	19	60	78	50	1	42	17	35	11	23	0	0	0	4	13	0	0	0	40	28	71	37	33	30	IQSEC3
0	0	0	0	0	9	12	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	RP11-598F7.3
0	0	0	0	0	0	3	2	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	6	8	5	0	RP11-598F7.4
0	2	0	0	0	1	2	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	1	1	2	0	3	0	RP11-598F7.5
0	0	0	0	0	0	5	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	5	0	4	3	2	2	RP11-598F7.6
0	3	0	0	0	11	4	1	0	1	0	2	0	0	1	1	6	0	0	2	0	5	1	0	0	1	0	1	SLC6A12
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	RP11-283I3.1
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-283I3.2
1	19	1	1	0	52	14	1	1	0	6	0	0	0	1	3	2	0	0	9	1	14	0	0	3	2	0	4	SLC6A13
2591	4078	2745	1544	1220	2736	2744	2915	1475	1656	1078	1594	2279	1950	1854	2454	3337	1833	2887	3928	1615	1357	2531	2032	2676	1111	1467	2653	KDM5A
405	168	413	66	155	768	521	932	96	903	156	440	309	268	63	93	119	172	349	154	74	97	1014	590	1018	251	258	600	CCDC77
10	16	6	1	11	58	33	1	15	9	50	4	25	4	23	29	23	10	30	3	10	9	4	1	5	6	7	2	B4GALNT3
365	664	485	410	271	653	212	295	537	255	102	182	747	211	433	820	926	403	845	631	334	316	348	240	272	73	113	213	NINJ2
8	2	1	1	4	6	7	1	9	1	0	1	10	5	9	2	4	8	7	4	3	0	4	3	1	0	0	3	RP5-1154L15.1
64	67	66	46	58	168	108	65	85	87	41	55	64	64	52	38	55	90	134	69	56	32	83	62	74	62	35	65	RP11-218M22.1
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	RP11-218M22.2
13101	49289	13479	36179	13881	3141	2919	3200	27380	2668	1836	2649	24515	11845	39040	36356	43661	22114	28992	49617	36032	28919	3423	4030	2961	2779	2552	3854	WNK1
376	96	416	72	287	500	494	461	261	405	170	325	413	320	248	172	232	361	503	74	120	38	525	331	531	350	312	442	RAD52
8	3	26	1	5	53	71	88	9	57	6	59	4	9	11	0	8	11	15	4	6	1	78	36	63	28	28	52	RP11-359B12.2
188	28	184	24	128	396	650	343	90	271	341	267	84	144	53	16	73	109	104	25	20	42	327	269	372	355	181	292	ERC1
7	0	1	0	1	7	2	8	0	2	2	1	5	4	2	1	2	4	1	0	3	0	4	3	7	1	1	3	RP5-951N9.1
0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	LINC00942
0	0	0	0	0	2	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	WNT5B
4	0	3	2	4	13	71	6	0	12	62	21	1	2	0	4	0	1	1	0	0	2	18	8	29	39	5	7	FBXL14
1521	608	1306	456	918	818	1478	1095	921	768	597	732	1154	1070	773	398	512	1004	1514	663	550	415	1132	1007	843	1261	571	1049	ADIPOR2
130	48	156	12	110	132	216	43	98	31	53	46	178	124	82	42	87	195	273	36	24	6	72	47	69	41	40	82	CACNA2D4
3	1	1	0	4	0	2	0	0	0	0	5	1	1	6	3	1	6	1	0	0	0	3	1	4	4	1	3	LRTM2
8	0	4	3	7	2	3	0	4	0	0	0	5	4	0	1	6	7	6	0	3	2	0	0	1	0	1	0	RP5-1096D14.3
1	3	1	2	1	0	1	0	9	0	1	0	1	0	10	1	1	2	3	5	3	12	0	0	0	1	0	3	LINC00940
758	2949	726	1973	525	715	450	1463	1169	1046	122	771	763	666	1250	1189	1443	799	936	3017	1646	2135	1555	973	1376	390	721	1083	DCP1B
8	7	3	7	2	24	32	18	8	17	27	10	3	5	9	0	0	0	3	3	7	9	20	15	34	24	11	17	CACNA1C
0	3	0	0	1	0	4	1	0	0	0	0	1	0	0	2	0	0	0	0	1	1	3	1	1	1	1	0	RP5-1096D14.6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CACNA1C-AS4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CACNA1C-AS3
4	0	4	0	0	27	47	15	0	17	41	15	0	2	0	0	0	2	1	0	0	0	17	22	18	32	11	10	CACNA1C-AS2
3	1	2	0	5	36	40	28	0	19	11	16	0	12	0	0	0	0	0	0	1	2	33	23	27	14	13	28	CACNA1C-AS1
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	RP11-885B4.1
0	1	0	0	0	3	2	0	0	1	1	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	1	0	RP11-885B4.2
1117	1435	1364	1374	558	3803	3123	10691	583	7481	285	4956	517	1068	599	781	604	658	850	1802	1019	1740	9736	4965	10927	1437	3402	6155	FKBP4
2	4	3	0	0	1	3	3	0	0	0	3	0	2	0	0	2	1	1	0	0	2	4	1	3	4	2	0	RP4-816N1.6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP4-816N1.7
639	104	601	80	142	1174	1229	1643	81	1168	358	856	135	361	102	95	101	175	209	112	112	74	1683	1010	1515	497	697	1307	ITFG2
22	6	18	2	6	49	70	42	9	34	28	26	5	12	4	1	0	4	18	6	1	0	59	38	27	35	23	40	NRIP2
3	0	2	0	0	2	7	2	1	2	3	4	2	3	1	0	0	3	0	0	0	2	4	1	2	1	0	4	AC005841.1
1939	51	1760	4	956	656	1101	775	504	570	623	466	1484	1284	161	139	139	1039	1924	23	24	14	848	853	718	733	407	855	FOXM1
4222	431	5078	203	1843	1495	1186	3151	1232	1768	257	1680	3206	2771	610	644	848	2247	4271	363	191	208	2573	2523	2218	534	1802	3069	RHNO1
750	1492	873	789	359	387	274	818	423	401	107	328	722	458	476	706	861	473	890	1433	721	984	593	590	593	186	331	705	TULP3
9	0	24	0	1	117	110	139	0	189	9	75	3	2	0	0	0	0	13	0	0	0	159	23	241	40	18	38	TEAD4
0	0	0	0	0	28	17	4	0	6	8	4	0	0	0	0	0	0	0	0	0	1	4	2	8	0	1	4	TSPAN9
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP5-1063M23.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP5-1063M23.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-476M19.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PRMT8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-476M19.3
58	0	85	1	0	450	600	711	1	565	338	387	10	43	4	0	2	12	18	3	3	4	583	279	659	278	207	381	EFCAB4B
601	172	726	108	155	733	447	849	128	545	111	415	246	353	139	119	203	243	499	247	113	127	786	589	663	141	481	660	PARP11
8	0	0	0	2	2	1	2	0	3	0	0	2	4	1	2	1	4	1	1	0	0	4	1	1	1	0	5	RP11-664D1.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-320N7.2
0	0	0	0	0	2	1	2	0	1	3	2	0	0	0	0	0	1	0	0	0	0	2	0	1	0	1	1	CCND2-AS1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CCND2-AS2
511	11	511	27	374	3787	3502	4566	111	6825	909	5829	135	1261	77	15	32	567	191	34	7	2	8064	3969	5452	3238	4676	2571	CCND2
3	6	11	6	1	78	66	77	2	62	22	101	1	8	1	0	4	5	0	6	4	0	129	30	102	29	51	44	C12orf5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FGF23
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FGF6
1637	79	1972	81	656	753	510	1384	443	750	185	890	869	1231	207	137	246	765	1241	75	84	25	1187	1290	1021	357	896	1288	C12orf4
2633	53	2864	4	1247	1396	1164	2103	595	1170	372	1385	1408	2041	197	197	176	1414	2040	54	32	7	2028	1877	1593	635	1433	2029	RAD51AP1
240	1	245	2	56	459	486	624	49	445	137	302	63	171	22	21	25	63	108	23	9	0	617	388	605	231	284	460	DYRK4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	RP11-500M8.7
39	0	51	0	4	6	21	49	3	8	0	12	28	18	1	6	4	10	16	0	0	0	14	8	63	7	12	53	AKAP3
521	18	617	4	168	453	479	1071	76	572	111	472	225	286	38	53	74	136	348	18	10	7	894	629	1013	220	338	852	NDUFA9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-234B24.6
0	0	0	0	0	3	1	2	1	3	5	2	0	2	0	1	0	4	1	0	0	0	4	1	1	5	4	0	RP11-234B24.2
1	0	3	0	1	0	3	2	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	3	GALNT8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-234B24.4
0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	KCNA6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	KCNA1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-429A20.3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-429A20.4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	KCNA5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-319E16.1
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-1038A11.3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-319E16.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-1038A11.2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RP11-1038A11.1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NTF3
1	0	1	0	0	4	7	0	0	3	6	0	4	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	ANO2
25	0	17	0	9	911	662	11	3	14	70	12	16	1	1	4	7	14	45	0	0	0	20	13	12	13	3	10	VWF
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	RP3-454B23.1
0	0	0	2	0	1893	618	9	0	43	107	18	2	0	4	0	0	1	3	16	2	3	36	31	16	9	0	3	CD9
1	0	0	0	0	17	19	1	0	2	2	6	0	0	3	0	0	1	0	0	1	0	0	0	6	0	0	0	PLEKHG6
284	55	311	14	96	1548	1722	300	44	589	323	321	88	166	5	20	9	77	175	20	3	9	414	155	753	233	164	167	TNFRSF1A
0	3	0	0	0	4	4	0	0	0	1	1	0	1	0	0	1	0	1	0	2	2	1	0	2	0	0	0	SCNN1A
23	5	29	7	3	1288	1410	714	2	868	312	602	6	6	3	14	6	3	6	19	3	0	646	135	1302	684	242	236	LTBR
0	0	0	0	0	1	1	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	RP1-102E24.8
47	30	36	14	34	89	118	111	25	61	39	46	26	36	24	13	11	60	37	12	19	18	93	68	107	49	51	102	CD27-AS1
1	0	0	0	1	4	0	2	0	2	2	0	1	0	2	1	0	0	2	0	1	0	2	2	0	1	3	0	CD27
585	139	574	101	193	947	604	436	179	375	130	210	322	339	122	109	146	299	397	103	59	50	476	345	399	95	257	471	TAPBPL
